net,length_um
_18127_,780.78
_20298_,780.52
_20465_,779.76
_08416_,777.5
_17351_,777.2
_10049_,776.735
_17543_,776.7
_19411_,775.8
_19587_,775.6
_15396_,775.14
_18235_,774.99
_17627_,773.77
_17946_,773.205
_17487_,773.2
_19077_,773.12
_10099_,772.36
_18019_,771.96
_20622_,771.07
net39,770.01
_14196_,770
_17192_,769.71
_15617_,769.62
_24158_,769
_20795_,768.45
_17304_,768.08
_16490_,768.02
_10417_,768
_20830_,767.95
_16607_,766.9
_19623_,766.78
_20902_,765.73
clknet_0_clk,765.68
_23827_,765.54
_20537_,765.44
_15579_,764.87
_23855_,764.49
net9,763.2
_14652_,762.73
_09418_,762.505
_16955_,762.36
_20501_,762.27
_23755_,762.02
_18091_,761.76
_19253_,761.62
_24086_,761.61
_21536_,755.72
_24683_,755.28
_21082_,755.18
_22279_,753.72
_24359_,753.53
_18803_,752.74
_10904_,752.58
_20737_,752.38
_16295_,750.38
_20866_,749.78
_20659_,748.14
_17553_,746.62
_15901_,745
_20550_,744.67
_09323_,744.52
_19483_,744.12
_15729_,743.46
clknet_1_1_0_clk,743.44
_19659_,742.9
net56,741.86
_14842_,740.84
_19825_,740.795
_21548_,740.38
_15494_,740.375
_20794_,740.32
clknet_1_0_0_clk,740.04
_08678_,739.72
_19433_,738.08
_24194_,737.98
memory\[192\]\[1\],737.22
_20586_,737.04
_08675_,734.5
_23492_,734.35
_20867_,734.11
_20736_,733.51
_20551_,732.68
_19325_,732.33
_20831_,731.8
_20623_,731.07
_22669_,731
_24467_,730.33
_20903_,730.28
_17214_,729.24
_18041_,728.83
_22626_,728.59
_24575_,728.08
_17807_,727.65
_14950_,727.56
_24323_,727.31
_23219_,726.16
_24039_,725.89
net71,725.6
_24431_,724.52
_18307_,724.34
_17572_,724.2
_20393_,723.44
_22590_,722.55
net75,722.31
_14878_,721.96
_19090_,720.94
_18519_,720.61
_09726_,719.54
_22273_,719.34
_17556_,718.44
_17564_,717.12
_20740_,716.58
memory\[192\]\[9\],716.29
_19041_,716.2
_17379_,715.9
_23967_,715.78
_15845_,715.75
_17031_,715.36
_18149_,714.37
_14734_,713.58
_24241_,713.15
_17523_,712.55
_19361_,712.17
_22316_,712
_20658_,711.89
_24233_,711.43
_23791_,709.91
_24183_,708.29
_20429_,707.5
memory\[192\]\[3\],707.09
_19645_,705.66
_22518_,705.53
_19717_,704.64
_22543_,703.87
_16307_,703.18
_17473_,702.2
_14914_,701.64
_14892_,700.7
net74,700.56
_19055_,699.9
_18447_,699.19
_20752_,699
_17116_,698.695
_20699_,697.675
_18113_,696.86
_16606_,696.34
_14928_,695.77
_11356_,695.18
_15728_,693.76
_16932_,693.06
_19091_,692.485
_20181_,691.24
_18077_,690.45
_20997_,690.22
_16305_,690.09
_23054_,690.07
_21534_,689.83
_16454_,689.66
_23575_,689.58
_20478_,689.28
_24395_,689
_23451_,688.54
_17315_,688.44
_24276_,688.12
_21105_,687.42
_08393_,687.34
_19861_,687.05
_19573_,686.89
_22275_,686.34
_22667_,685.82
_17068_,685.62
_17590_,685.61
_19147_,685.28
_18271_,684.86
_20442_,683.86
_14673_,683.64
_16760_,683.41
_20609_,682.42
_19753_,682.36
_16567_,682.24
_18005_,681.92
_20479_,681.555
_23888_,680.98
_16590_,680.97
_22662_,678.48
_21107_,677.2
_19019_,676.89
_10270_,676.86
_15358_,676.71
net42,676.52
_11386_,676.3
_24075_,676.15
_11519_,675.54
_17915_,675.385
_22679_,675.11
_19066_,674.62
_12434_,674.52
_18411_,673.93
_22385_,673.53
_23539_,673.195
_19005_,672.49
_20743_,672.32
_23512_,670.4
net65,670.32
_16663_,669.49
_20515_,669.42
_16933_,668.4
_21109_,667.62
_24235_,667.62
_20514_,667.3
_20950_,666.92
_16750_,666.77
_12255_,666.63
_20443_,666.06
_14856_,665.52
_23255_,665.085
_24147_,664.855
_23183_,664.84
_16872_,664.22
_22731_,664.04
_20357_,663.72
net66,663.16
_23147_,662.7
_17594_,662.06
_15807_,661.83
_21010_,661.24
_24296_,661.2
_23449_,660.89
_20781_,660.44
_20323_,659.95
_18613_,659.92
_14986_,659.42
_14820_,659.21
_23476_,658.04
_19731_,657.5
_24539_,655.91
_22728_,654.6
_18483_,654.57
memory\[192\]\[6\],654.525
_21101_,654.2
_08434_,653.78
_24003_,653.74
_19730_,653.55
_21058_,653.38
_23515_,653.33
_22493_,652.2
_12511_,651.78
_20266_,651.28
_20961_,651.2
_24647_,651.18
_22934_,650.5
_22982_,650.22
_16242_,649.92
_15804_,649.68
_23435_,649.52
_20938_,649.5
_18364_,649.46
_16771_,647.62
_21046_,647.62
_18257_,647.22
_19695_,646.96
_19681_,646.91
_23043_,646.74
_15122_,646.7
_16629_,646.44
_21187_,645.58
_12105_,644.16
_12426_,643.42
_22421_,642.92
_24611_,642.2
_19514_,641.8
_11761_,640.89
net20,640.4
_20370_,639.78
_18185_,639.63
_16618_,639.6
_20645_,639.34
_19658_,639.22
_16206_,638.995
_15769_,638.77
_23121_,638.39
_21033_,638.29
_17576_,637.74
_16170_,637.65
_19148_,636.955
_22457_,636.8
_15268_,635.14
_19609_,634.39
_21550_,633.625
_14006_,633.47
_09261_,633.4
net61,633.26
_21099_,633.18
_10041_,632.97
_15731_,631.855
_19482_,631.65
net76,631
_21140_,630.62
_22665_,629.74
_12352_,629.32
net50,629.03
_22601_,628.44
_15655_,628.06
_18293_,627.905
_19694_,627.86
_14701_,627.17
_16026_,627.08
_15906_,626.77
_20406_,626.52
_21330_,626.02
_20159_,625.755
_10519_,625.74
_11413_,624.82
_21489_,624.37
_17986_,624.36
_21245_,623.24
_16672_,622.63
_16669_,621.995
_22277_,621.96
_23898_,621.89
_23482_,621.8
_21097_,621.68
_20587_,621.41
_10831_,621.04
_21294_,620.9
_19397_,620.54
_24245_,619.42
_18505_,619.4
_18433_,619.33
_23100_,619.31
_22259_,618.92
_23845_,618.76
_20158_,618.19
_20573_,617.87
_17340_,617.8
_15078_,617.47
_16418_,616.42
_08679_,616.05
_08256_,615.24
_22223_,615.22
_24230_,615.2
_11075_,615.06
_14685_,614.71
_22729_,614.41
_21069_,614.2
_17598_,614.08
_21258_,612.04
_15842_,611.92
_22802_,611.58
_17592_,610.99
_08272_,610.66
_10015_,610.5
net44,609.71
_15590_,609.15
_21160_,609.015
_22187_,607.56
_22151_,607.1
_23018_,606.06
_22766_,605.48
net34,605.38
_16897_,604.92
_16548_,604.82
_20287_,604.72
_23886_,604.6
_15871_,601.73
_23453_,601.26
_23942_,601.24
_19838_,599.78
_18541_,599.08
_23338_,598.61
memory\[192\]\[5\],597.46
_17006_,596.82
_08295_,596.665
_23900_,596.32
_19598_,596.22
_21209_,596.16
_22542_,595.64
_18397_,595.5
_23461_,595.39
_08423_,595.06
_16756_,594.76
_20974_,594.64
_16727_,594.61
_22671_,593.54
_21222_,592.64
_23230_,592.2
_21544_,591.88
_19030_,591.23
_16919_,590.94
_18469_,590.5
_12183_,589.12
_21520_,589.1
_24334_,588.8
_20382_,588.63
_24050_,588.39
_23843_,588.175
_16883_,587.52
_11683_,587.385
_22637_,586.46
_18591_,585.4
_15990_,585.38
_21553_,585.31
_19767_,585.24
_22065_,584.93
_12055_,584.88
_21662_,584.39
_21103_,584.27
_08469_,583.03
_23158_,582.97
_20695_,582.72
_20758_,582.7
_22245_,582.36
_24280_,582.04
_24290_,581.655
_12241_,581.615
_23841_,581.58
_19789_,581.35
_16134_,581.12
_16440_,581.04
_16382_,580.88
_24014_,580.78
_20295_,580.18
_21186_,579.92
_18699_,579.76
_16299_,579.7
_23766_,578.63
_17560_,578.56
_23719_,578.48
_16001_,578.32
_22971_,578.24
_23007_,578.02
_16645_,577.28
_13351_,577.26
_16688_,577.24
_24237_,576.6
_17096_,575.69
_17498_,575.63
_11794_,575.44
_18327_,575.25
_22315_,574.87
_10372_,574.82
_15628_,574.61
_15601_,574.41
_12088_,574.055
_09540_,573.54
_21139_,573.04
_21022_,572.96
_19706_,572.595
_17613_,572.5
_20326_,572.42
_22285_,570.74
_20122_,570.46
_16098_,570.22
_17806_,570.1
_17580_,569.74
_15282_,569.7
_23194_,569.7
_10673_,569.6
_18983_,569.56
_21173_,568.29
_14683_,567.45
_09356_,567.24
_23978_,567.16
_22935_,566.67
_22529_,566.56
_23374_,566.38
_24254_,565.67
_21223_,565.29
_15527_,565.06
_10928_,564.4
_15468_,564.36
_18270_,564.26
_13212_,564.14
_11577_,564.02
_21542_,563.82
_22813_,563.51
memory\[192\]\[0\],563.345
_20817_,562.98
_19181_,562.7
memory\[192\]\[8\],562.545
_18482_,562.51
memory\[192\]\[4\],562.445
_23894_,562.18
_14388_,562.04
_15693_,562.02
_23694_,561.96
_21538_,561.26
_22281_,561.1
_15196_,560.96
_17175_,560.08
_17735_,558.48
_23802_,558.32
_15304_,558.3
_15829_,557.815
_16048_,557.12
_17584_,556.69
_14681_,556.3
_12215_,555.52
_18958_,555.1
_20278_,555.04
_17509_,554.03
_22222_,553.68
_15111_,553.6
_22018_,553.55
_17663_,552.27
_19154_,551.86
_23838_,551.77
_14668_,551.7
_23905_,551.59
_15000_,550.54
_18969_,550.21
clknet_3_6_0_clk,549.66
_22209_,549.5
_19152_,549.46
_19122_,549.35
_22198_,549.16
_21163_,549.12
_22287_,548.9
_19102_,548.815
_21650_,548.76
_16660_,548.52
_19169_,548.44
_16758_,548.22
_18410_,548.16
_19936_,548.08
_21709_,548
_21198_,547.73
_12901_,547.42
_21637_,547.14
_21552_,546.78
_10382_,546.455
_15543_,546.16
_21461_,546.1
_23847_,545.6
_22312_,545.31
_23266_,545.06
_18685_,544.51
_21590_,544.47
_16062_,544.325
_19550_,543.9
_23446_,543.17
_22777_,542.94
_21114_,542.76
_17649_,542.73
_24345_,542.68
_15861_,542.38
_14649_,542.315
_19206_,542.215
_18338_,542.15
_12376_,542.06
_15246_,541.76
_16726_,541.56
_17045_,541.38
_21945_,540.98
_22741_,540.64
_15639_,540.15
_17390_,539.94
_16823_,539.9
_20692_,539.09
_22682_,539.04
_10599_,538.86
_18518_,538.62
_11014_,538.58
_21546_,537.73
_16084_,537.52
_19586_,537.46
_24297_,537.02
_18933_,536.94
_16273_,536.36
_21281_,535.98
_22698_,535.86
_09647_,535
_20194_,534.98
_09280_,534.72
_16404_,534.66
_17451_,534.62
_15904_,534.44
_15383_,533.98
_21578_,533.76
_22704_,533.71
_18698_,533.18
_18861_,533.03
_21493_,532.52
_23658_,532.32
_21331_,531.02
_23862_,530.84
_21353_,530.78
_23074_,530.78
_24826_,530.62
_22993_,530.46
_15018_,530.185
_23327_,530.18
_18710_,530.06
_23597_,529.96
_24299_,529.77
_21698_,529.6
_14675_,529.02
_23133_,528.78
_23029_,528.4
_20975_,527.445
_21686_,527.38
_19375_,527.21
_19410_,526.64
_15927_,526.54
_16678_,525.7
_23870_,525.58
_15232_,525.315
_16735_,525.3
_21626_,525.22
_08384_,525.06
_21614_,525
_18814_,524.94
_21438_,524.88
_18777_,524.77
_17362_,524.76
_18725_,524.58
_23291_,524.46
_09852_,524.44
_20683_,524.34
_24417_,524.15
_15791_,524.08
_24478_,523.9
_21565_,523.78
_18458_,523.04
_21506_,522.76
_15098_,522.4
_16156_,521.955
_16332_,521.68
_16417_,521.44
_08545_,521.16
_19802_,521.16
_14380_,521
_16798_,520.95
_23622_,520.76
clknet_7_21__leaf_clk,520.65
_24370_,520.13
_20230_,519.88
_19242_,519.28
_21514_,518.63
_14068_,518.58
_08636_,518.56
_19278_,518.22
_20686_,517.76
_17277_,517.73
_22162_,517.62
_16753_,517.02
_12298_,516.98
_17579_,516.98
_13498_,516.78
_23410_,516.46
_17301_,515.98
_17020_,515.57
_19622_,515.38
_21993_,514.96
_22302_,514.84
_21259_,513.74
clknet_3_3_0_clk,513.34
_14964_,512.98
_14724_,512.955
_14759_,512.92
_19554_,512.55
_16012_,512.38
_15210_,512.36
_21295_,512.34
_19446_,512.06
_23550_,510.58
_21745_,510.54
_16896_,509.26
_18384_,509.22
_17203_,508.84
_18530_,508.8
_15884_,508.71
_23302_,508.55
_15914_,508.3
_15715_,508.06
_21402_,507.82
_23490_,507.82
_23478_,507.38
_24406_,507.16
_18590_,507.12
_19874_,507.12
clknet_7_29__leaf_clk,507.12
_14514_,506.92
_16512_,506.88
_15876_,506.3
_24111_,506.24
_22310_,506.14
_23513_,506.04
_23874_,506
_23457_,505.84
_15040_,505.62
_23902_,504.87
_11357_,504.8
_15753_,504.69
_16476_,504.69
_20334_,503.82
_21474_,503.78
_15514_,503.44
_13669_,503.18
_18850_,503.18
_23857_,503.14
_24561_,502.63
_21601_,502.38
_15093_,502.18
_18323_,501.99
_23868_,501.62
_16192_,501.435
clknet_7_31__leaf_clk,500.475
_16465_,500.38
_21673_,500.36
_21475_,500.34
_19158_,500.22
_23853_,500.2
_16834_,500.16
_18333_,499.94
_15666_,499.54
_19546_,499.495
_24097_,499.15
_23494_,499.08
_12639_,498.77
_13136_,496.65
_18102_,496.62
_15924_,496.42
_19528_,495.92
_16228_,495.78
_16120_,495.62
_19314_,495.595
_14748_,495.56
_16786_,495.32
_22126_,495.14
_21317_,494.99
_22300_,494.94
_21389_,494.9
_11379_,494.895
_20689_,494.86
clknet_7_106__leaf_clk,494.455
_21425_,494.34
_15323_,493.96
_17626_,493.82
_19140_,493.61
_23561_,492.08
_23882_,491.86
_23455_,491.53
_14654_,491.48
_16908_,491.1
_24669_,490.77
_24250_,490.34
_16809_,490.18
_18874_,489.96
_19539_,489.93
_19948_,489.92
_21540_,489.7
_19338_,489.24
_18649_,488.74
_18363_,488.7
_13046_,488.595
_24442_,488.12
_17970_,488.05
_17554_,487.92
_23102_,487.92
_15937_,487.83
_15174_,487.44
_19160_,487.36
_21758_,487.08
_13464_,486.86
_13785_,486.8
_15437_,486.8
_15677_,486.66
_23277_,485.94
_20764_,485.8
clknet_7_69__leaf_clk,485.7
_19912_,485.6
_24122_,485.54
_23465_,485.08
_15112_,484.76
_23866_,484.76
_17771_,484.74
_19548_,484.15
_11255_,483.88
_15859_,482.94
_18494_,482.33
_23241_,482.04
_21982_,481.96
_22673_,481.76
_16453_,481.68
_24309_,481.64
_14679_,481.26
_14784_,481.26
_20316_,481.14
_24061_,480.41
_13517_,480.3
clknet_3_0_0_clk,480.16
_14867_,479.76
_23989_,478.24
_16073_,478.12
_23864_,478
_17842_,477.82
_18306_,477.29
_19302_,477.08
_21094_,476.64
_23876_,476.56
_15742_,476.555
_15361_,476.54
clknet_3_4_0_clk,476.48
_18946_,476.47
clknet_3_7_0_clk,476.16
clknet_3_2_0_clk,476.08
_19266_,475.95
_10694_,475.68
_22306_,475.56
clknet_3_1_0_clk,475.34
_15036_,475.28
_20490_,474.94
_16169_,474.92
_15515_,474.82
_24489_,474.72
_21957_,474.6
_21497_,474.51
_20889_,474.13
_15399_,474.08
_21531_,473.82
_15064_,473.72
_18446_,473.3
_19156_,473.25
_20345_,473.22
_21111_,473.14
_22090_,472.94
_11204_,472.895
_21898_,472.8
_18174_,472.78
_22115_,472.75
_14471_,472.6
_15878_,472.53
_11227_,471.86
_22186_,471.74
_24453_,471.58
_23470_,471.365
_18090_,471.03
_22694_,470.84
_17770_,470.42
_23890_,470.26
_14819_,470.22
_21842_,470.02
_18577_,469.85
_16944_,469.72
_11841_,469.32
_18897_,469.3
_16744_,469.18
_21270_,468.47
_16037_,468.42
_17266_,468.39
_20454_,468.26
_17401_,466.75
_24169_,466.7
_23860_,466.6
_24381_,466.58
_20418_,466.56
_23586_,466.53
_20853_,466.38
_10543_,466.21
_23169_,466.12
_17574_,465.99
_14903_,465.81
_16133_,465.56
_20768_,465.48
_22137_,465.4
_24025_,465.2
_11870_,465.015
_16666_,464.8
_12431_,464.73
_21501_,464.53
_20526_,464.44
_18755_,464.36
_24633_,464
_18374_,463.78
_09010_,463.74
_19230_,463.72
_22150_,463.395
_16346_,462.8
_23872_,462.32
_14713_,462.2
_20598_,461.95
_18789_,461.91
_20761_,461.83
_19054_,461.155
_21853_,461.06
_13942_,461.02
_21439_,460.3
_17638_,459.94
_24205_,459.5
_15951_,459.355
_17974_,459.26
_23205_,459.07
_24597_,458.76
_21342_,458.72
clknet_3_5_0_clk,458.68
_16109_,458.58
_18802_,458.58
_22054_,457.5
_20806_,457.39
_14672_,457.34
_16691_,457.34
_20634_,457.16
_19194_,456.7
clknet_7_62__leaf_clk,456.53
_17698_,456.25
_11147_,456.07
_17901_,455.92
_18982_,455.88
_13288_,455.7
_22101_,455.6
_14831_,455.17
_19018_,455.04
clknet_7_74__leaf_clk,454.83
_21923_,454.44
_17843_,454.19
_11526_,454.18
_14143_,453.94
_17699_,453.82
_11148_,453.345
clknet_7_53__leaf_clk,453.12
_23484_,452.64
_21234_,451.96
_16537_,451.89
_18838_,451.66
_15892_,451.5
_21817_,451.46
_15421_,451.455
_19111_,451.14
_18234_,450.88
_16097_,450.86
_16732_,450.78
_14499_,450.68
_15888_,450.28
_15101_,450.18
_19501_,450
_22724_,450
_20925_,449.96
_18825_,449.89
_17415_,449.52
_17588_,449.52
_15052_,449.36
_18138_,449.36
_13536_,448.66
_18366_,448.58
_21403_,448.575
_14711_,448.42
_13007_,448.38
_12580_,448.175
_16205_,448.14
_24705_,448.13
_23468_,447.46
_23421_,447.17
_18886_,447.14
_21806_,447.04
_16709_,446.98
_23953_,446.81
_22686_,446.6
_20842_,446.59
_20670_,446.36
_23633_,446.2
_11871_,445.59
_19634_,445.59
clknet_7_96__leaf_clk,444.53
_24243_,444.52
_22234_,444.48
clknet_7_64__leaf_clk,444.48
_16253_,443.3
_14891_,443.06
_11022_,443.005
_21794_,442.86
_12641_,442.49
_22332_,442.22
_15107_,442.08
clknet_7_104__leaf_clk,442.08
_13340_,442.02
_17829_,441.75
_16489_,441.74
_18566_,441.56
_17586_,441.46
_14855_,441.34
_23326_,441.06
_15867_,440.94
clknet_7_65__leaf_clk,440.88
_18910_,440.44
_22349_,440.26
_18380_,440.13
clknet_7_10__leaf_clk,439.86
_17971_,439.68
_24777_,439.615
clknet_7_93__leaf_clk,439.5
clknet_7_34__leaf_clk,439.24
clknet_7_63__leaf_clk,438.8
_22114_,438.44
memory\[0\]\[27\],438.18
_15900_,438.11
_16991_,438.1
clknet_7_32__leaf_clk,437.96
_22554_,437.83
_23459_,437.66
_21414_,437.06
_11518_,436.99
_16700_,436.89
_15565_,436.83
_21878_,436.5
_24766_,436.46
_12900_,436.45
memory\[0\]\[21\],436.44
_15704_,435.56
_22290_,435.44
_22042_,435.36
_20293_,434.87
_20330_,434.78
_23472_,434.26
_16241_,434.2
_21579_,434.11
clknet_7_110__leaf_clk,434.05
_22692_,433.98
_20322_,433.92
_18221_,433.87
_16969_,433.58
memory\[0\]\[6\],433.4
_23480_,433.38
_15989_,433.1
_21866_,433.04
_17288_,432.59
_11914_,432.5
_24503_,432.48
_19544_,432.22
_23116_,432.16
_18054_,431.86
clknet_7_92__leaf_clk,431.77
_22337_,431.71
clknet_7_36__leaf_clk,431.64
_19552_,431.6
_21491_,431.465
_16968_,430.76
_19105_,430.76
_19938_,430.755
_17914_,430.59
_21781_,430.54
memory\[0\]\[11\],430.3
_21161_,430.22
clknet_7_66__leaf_clk,430.1
_22270_,430.06
_18674_,429.85
_12023_,429.685
_13625_,429.6
_15916_,429.32
memory\[20\]\[10\],429.25
_13662_,429.24
_16061_,429.14
_13838_,429.08
_22326_,429.02
_11057_,428.92
clknet_7_90__leaf_clk,428.64
clknet_7_109__leaf_clk,428.6
_19899_,428.58
_18422_,428.4
_17793_,428.29
_16298_,428.04
_18126_,427.86
_18638_,427.82
_22078_,427.7
_23399_,427.58
_22006_,427.43
_13688_,427.3
_20677_,427.18
_22957_,427.14
_17326_,427
_12090_,426.84
_12001_,426.6
_14795_,426.195
clknet_7_16__leaf_clk,426.04
_15880_,425.68
_16568_,425.44
_23363_,425.36
_12999_,425.14
_15614_,424.96
_21450_,424.84
_17878_,424.72
_10976_,424.7
_19350_,424.56
_10788_,424.35
_15039_,424.22
_23474_,424.06
_23385_,423.98
clknet_7_19__leaf_clk,423.9
_12528_,423.89
_08325_,423.565
clknet_7_97__leaf_clk,423.32
_21687_,422.535
_24292_,422.48
_24247_,422.4
_15908_,422.1
_15061_,421.54
_21651_,421.48
_14927_,421.06
_18730_,420.49
net1,420.45
_19886_,420.255
_22029_,420.12
_22970_,419.8
_20755_,418.98
_18922_,418.84
_23508_,418.675
_19107_,418.565
_16217_,418.28
_22304_,418.175
_22677_,418.1
_20283_,417.78
_14106_,417.43
_12760_,417.22
_20289_,416.58
_21970_,416.54
clknet_7_105__leaf_clk,416.34
_11883_,416.28
_14939_,415.41
_14696_,415.33
_21530_,415.08
clknet_5_27_0_clk,414.89
_19670_,414.485
_15033_,414.06
clknet_7_50__leaf_clk,414.06
_16845_,414.02
_23813_,414.01
memory\[0\]\[28\],413.92
_16715_,413.58
clknet_7_114__leaf_clk,413.39
_23878_,413.32
_19494_,413.22
_24802_,413.1
_09795_,413.08
net49,412.86
_18356_,412.04
_21722_,411.78
_10669_,411.535
_19563_,411.32
clknet_7_15__leaf_clk,410.94
_09938_,410.89
clknet_7_37__leaf_clk,410.79
_16703_,410.52
_19953_,410.42
_16145_,409.53
_13857_,409.48
_16025_,409.44
_19166_,408.79
_11873_,408.66
_14719_,408.56
_19561_,408.54
_17879_,408.44
_13047_,408.27
_24741_,407.72
_23669_,407.36
_15096_,407.305
clknet_7_117__leaf_clk,407.16
_20680_,406.38
_23718_,406.2
_16501_,406.06
_17426_,405.94
_22718_,405.64
_23488_,405.28
clknet_5_26_0_clk,404.76
_12353_,404.44
_21522_,404.4
_23730_,404.12
_21528_,404.04
clknet_7_45__leaf_clk,404
_15345_,403.84
_20206_,403.5
_21734_,403.44
memory\[23\]\[9\],403.2
_22079_,403.02
_11493_,402.54
_20714_,402.52
_18018_,402.5
_14975_,402.44
_08468_,402.18
_08682_,402.175
_23525_,402.11
_15055_,401.56
_22314_,401.44
clknet_7_5__leaf_clk,401.39
_23777_,401.18
_19814_,401.12
_15920_,400.82
_21503_,400.76
_16381_,400.3
_16697_,400
_24658_,399.56
_13820_,399.34
_21830_,399.28
_13173_,399.04
_14608_,399
_14656_,398.98
_14648_,398.74
clknet_7_115__leaf_clk,398.1
clknet_7_77__leaf_clk,398.02
clknet_7_94__leaf_clk,397.77
clknet_7_75__leaf_clk,397.76
memory\[0\]\[25\],397.6
_20674_,397.34
clknet_7_68__leaf_clk,396.98
_18162_,396.9
memory\[0\]\[13\],396
_20342_,395.94
_21499_,395.9
_20026_,395.865
clknet_7_107__leaf_clk,395.82
_23896_,395.77
_14651_,395.4
_21770_,395.37
_19509_,394.3
clknet_7_46__leaf_clk,393.86
_19497_,393.62
_11937_,393.6
_15030_,393.46
_15035_,392.66
_20344_,392.585
_18362_,392.43
_20242_,392.4
_22043_,392.08
_13748_,392.05
_11682_,392.02
_15058_,391.94
_20735_,391.86
_19850_,391.74
_15092_,391.62
_23466_,391.6
memory\[0\]\[26\],391.32
_09975_,391.22
clknet_7_35__leaf_clk,391.12
_19499_,391.08
clknet_7_14__leaf_clk,390.54
_24694_,390.48
clknet_7_71__leaf_clk,390.175
_18340_,390.04
_13905_,389.37
_18382_,389.28
_17057_,389.1
_22706_,389.09
clknet_7_98__leaf_clk,388.795
_19162_,388.43
_15185_,388.22
_16706_,388.18
clknet_7_58__leaf_clk,388.14
_24182_,388
_16741_,387.74
_21306_,387.66
_21518_,387.18
_12800_,386.8
clknet_7_73__leaf_clk,386.63
_12660_,386.53
_15221_,385.95
clknet_7_111__leaf_clk,385.86
_23502_,385.61
_24586_,385.44
clknet_7_18__leaf_clk,385.4
_14664_,385.34
_17191_,385.32
_24002_,385.24
memory\[0\]\[22\],385.23
_18715_,385.225
_11822_,385.18
_19934_,385.18
_21083_,384.875
_12969_,384.84
_16525_,384.3
_19908_,384.12
_23099_,383.84
_14747_,383.835
_19950_,383.73
_15281_,383.71
_19516_,383.56
clknet_7_20__leaf_clk,383.3
clknet_7_125__leaf_clk,383.3
clknet_7_72__leaf_clk,383.12
_21486_,383.04
_23880_,382.54
_23917_,382.22
_19742_,382.12
_23086_,381.76
_12553_,381.28
_13214_,381.04
memory\[20\]\[16\],380.84
_19946_,380.6
_12454_,380.41
_17414_,380.38
_10347_,380.29
_17008_,380.28
_22714_,380.24
_15021_,379.73
_24274_,379.72
_17865_,379.7
_15083_,379.42
memory\[0\]\[17\],378.66
memory\[17\]\[20\],378.32
clknet_5_28_0_clk,378.32
_15780_,378.19
clknet_7_101__leaf_clk,377.38
clknet_7_56__leaf_clk,377.3
_21615_,377.16
_16345_,376.36
_19931_,376.22
_11481_,375.81
_19511_,375.6
_21795_,375.53
_20328_,375.44
_10830_,375.2
_11825_,375.08
_16181_,374.98
clknet_7_120__leaf_clk,374.62
clknet_7_13__leaf_clk,374.48
_15046_,374.12
clknet_7_99__leaf_clk,374
_20338_,373.6
memory\[0\]\[10\],373.58
_15818_,373.32
clknet_7_30__leaf_clk,373.16
_17163_,373.15
_23849_,372.86
_19944_,372.28
memory\[192\]\[7\],372.26
_14658_,372.2
_22324_,372.18
clknet_7_83__leaf_clk,372.16
_23705_,372.04
_19518_,372.02
_18354_,371.96
_22726_,371.88
clknet_7_41__leaf_clk,371.78
_12148_,371.77
_18662_,371.62
_23504_,371.54
memory\[15\]\[30\],370.98
_24813_,370.77
_15869_,370.76
_23313_,370.62
_09898_,370.28
_14783_,369.695
_20986_,369.64
_19115_,369.4
net45,369.3
_21924_,369.175
clknet_7_89__leaf_clk,368.98
_24284_,368.48
_10146_,368.465
_18994_,368.46
_15293_,368.12
_20347_,368.02
_15011_,367.94
_22696_,367.72
_19990_,367.69
_23006_,367.6
_22298_,367.58
_21532_,367.27
_23858_,367.18
clknet_5_18_0_clk,366.9
_23076_,366.6
_24260_,366.55
_15043_,366.52
clknet_7_26__leaf_clk,366.5
clknet_7_95__leaf_clk,366.03
_24264_,365.96
_15973_,365.88
_18282_,365.82
_15245_,365.74
clknet_7_112__leaf_clk,365.44
_20306_,365.22
_22330_,365.04
clknet_7_9__leaf_clk,364.72
_19458_,364.46
_15873_,364.28
_20749_,364.26
clknet_7_118__leaf_clk,364.24
_15912_,364.16
_15095_,364
_12612_,363.56
_18719_,363.32
_16684_,363.24
_10723_,363.2
_22690_,363.18
_15448_,363.16
_22173_,362.52
_22283_,362.49
clknet_7_12__leaf_clk,362.36
_10269_,362.345
memory\[18\]\[28\],362.08
_23851_,362.02
_24550_,361.92
_15257_,361.76
_18318_,361.76
_12340_,361.7
net37,361.7
_23741_,361.5
_15084_,361.02
_24266_,360.995
_21516_,360.92
_17757_,360.8
clknet_5_6_0_clk,360.76
clknet_5_12_0_clk,360.7
clknet_7_55__leaf_clk,360.5
clknet_7_113__leaf_clk,360.46
_22334_,360.24
_15209_,360.16
_18742_,359.92
memory\[0\]\[12\],359.82
